Test Time (s),Indent Disp. (nm),Indent Act. Load (µN),Indent Load (µN),Indent Disp. Volt. (V),Indent Act. Load Volt. (V),Indent Act. Output Volt. (V),Dynamic Freq. (Hz),Disp. Amp. (nm),Phase Shift (deg),Load Amp. (µN),Dynamic Comp. (nm/µN),Disp. Amp. Volt. (V),Load Amp. Volt. (V),Storage Mod. (GPa),Loss Mod. (GPa),Hardness (GPa),Complex Mod. (GPa),Tan-Delta,Storage Stiff. (µN/nm),Loss Stiff. (µN/nm),Complex Stiff. (µN/nm),Damping (g/s),Contact Area (nm^2),Contact Depth (nm),Ref. Stor. Mod. (GPa),Ref. Loss Mod. (GPa),Ref. Hardness (GPa),Ref. Compl. Mod. (GPa),Ref. Indent Disp. (nm),Ref. Contact Area (nm^2),Ref. Cont. Depth. (nm)
11.386338,460.14711,984.494358,765.126917,-0.093812,1.57376,1.57376,280.0,0.07638,-11.387424,9.081462,0.008411,1.129863e-005,0.005131,53.857958,9.941807,0.180272,54.767867,0.184593,125.941605,23.247951,128.069337,0.013214,4294657.717487,455.61297,66.3,12.238522,0.273185,67.420111,372.422245,2834009.314894,367.888105
11.391358,460.318031,987.462986,768.02697,-0.093847,1.576127,1.576127,280.0,0.076557,-11.265379,9.097589,0.008415,1.132484e-005,0.005132,53.833573,9.826971,0.180832,54.723148,0.182544,125.926138,22.987003,128.007009,0.013066,4297493.58411,455.766133,66.3,12.102637,0.274281,67.395577,371.982939,2833313.232865,367.431041
11.396379,460.421436,987.462174,767.98595,-0.093867,1.576125,1.576125,280.0,0.078249,-11.373791,9.100022,0.008599,1.15751e-005,0.005134,52.597558,9.707316,0.180826,53.48584,0.184558,123.033963,22.70694,125.111794,0.012907,4297429.323518,455.762663,66.3,12.236216,0.287314,67.419693,363.512702,2704661.062104,358.853929
11.401399,460.389799,986.347184,766.8864,-0.09386,1.575235,1.575235,280.0,0.078154,-11.386471,9.0973,0.008591,1.156112e-005,0.005135,52.647976,9.727465,0.180585,53.539079,0.184764,123.146409,22.753056,125.230745,0.012933,4297046.139528,455.741971,66.3,12.249871,0.286382,67.422172,363.501758,2709607.130916,358.853929
11.40642,460.892437,990.103517,770.437905,-0.093964,1.578221,1.578221,280.0,0.077748,-11.158983,9.117095,0.008528,1.150102e-005,0.005136,53.045501,9.594305,0.18101,53.906177,0.180869,124.215627,22.4668,126.231054,0.01277,4306706.156995,456.26332,66.3,11.991638,0.282769,67.375733,367.069785,2756863.703275,362.440668
11.41144,461.770507,986.805234,766.782377,-0.094146,1.575571,1.575571,280.0,0.07809,-11.286918,9.104428,0.008577,1.155166e-005,0.005138,52.598967,9.629436,0.179485,53.473146,0.183073,123.400561,22.591277,125.451441,0.012841,4322845.49973,457.132938,66.3,12.137722,0.285168,67.401886,364.832348,2720802.946215,360.194778
11.416461,462.289304,990.462384,770.228092,-0.094254,1.578477,1.578477,280.0,0.078227,-11.398783,9.123774,0.008574,1.157183e-005,0.005139,52.542045,9.717884,0.179902,53.433171,0.184954,123.398882,22.823169,125.491758,0.012973,4332099.195024,457.630747,66.3,12.262478,0.28645,67.424464,364.40583,2720728.941014,359.747273
11.421481,462.427813,989.499949,769.211266,-0.094282,1.577707,1.577707,280.0,0.077757,-11.164469,9.12178,0.008524,1.150238e-005,0.005141,52.890771,9.57102,0.17953,53.749772,0.180958,124.265146,22.4868,126.283343,0.012782,4335395.898086,457.807955,66.3,11.99753,0.282101,67.376782,367.060525,2759062.22643,362.440668
11.426501,462.556744,989.328025,768.988701,-0.094307,1.577567,1.577567,280.0,0.077866,-10.942036,9.123426,0.008535,1.151846e-005,0.005142,52.850607,9.366674,0.17938,53.674214,0.177229,124.204916,22.012745,126.140486,0.012512,4337779.780094,457.936051,66.3,11.7503,0.282294,67.333198,367.061361,2756388.301975,362.440668
11.431522,462.801747,992.442054,772.003733,-0.094358,1.580043,1.580043,280.0,0.078019,-10.275676,9.140229,0.008536,1.154113e-005,0.005143,52.93853,8.791153,0.179896,53.66351,0.166063,124.474828,20.670714,126.17948,0.011749,4342193.702651,458.173128,66.3,11.010004,0.282166,67.207962,367.520142,2768381.214343,362.891523
11.436542,462.945607,989.258354,768.763947,-0.094387,1.577503,1.577503,280.0,0.077692,-10.125266,9.127995,0.008511,1.149276e-005,0.005145,53.105018,8.684171,0.179009,53.810388,0.163528,124.914391,20.427033,126.573571,0.011611,4345539.537493,458.352749,66.3,10.841924,0.279018,67.180632,368.840316,2787967.951068,364.247458
11.441563,463.039129,993.387155,772.855663,-0.094405,1.58079,1.58079,280.0,0.077498,-10.020497,9.149461,0.00847,1.146407e-005,0.005146,53.385765,8.63474,0.179883,54.079559,0.161742,125.600145,20.314865,127.232426,0.011547,4347296.034988,458.447016,66.3,10.723519,0.277438,67.161625,371.11073,2818662.678604,366.518617
11.446583,463.109322,991.499595,770.941944,-0.094419,1.579286,1.579286,280.0,0.078804,-10.196773,9.143195,0.008619,1.165726e-005,0.005147,52.382825,8.633644,0.179446,53.089548,0.164818,123.238877,20.312012,124.901555,0.011546,4347178.870301,458.440729,66.3,10.927448,0.287464,67.194487,363.968916,2713677.825545,359.300323
11.451604,463.255647,992.357017,771.741358,-0.094448,1.579965,1.579965,280.0,0.079422,-10.116736,9.149588,0.00868,1.17486e-005,0.005149,51.992778,8.502535,0.179549,52.683414,0.163533,122.349411,20.008166,123.974615,0.011373,4349182.188829,458.548219,66.3,10.842238,0.29196,67.180683,361.337693,2674647.749609,356.630265
11.456624,463.254402,994.629402,774.015952,-0.094447,1.581773,1.581773,280.0,0.079027,-9.917787,9.162483,0.008625,1.169024e-005,0.00515,52.376639,8.388817,0.18006,53.044176,0.160163,123.257923,19.7414,124.828836,0.011221,4349549.849411,458.567943,66.3,10.618829,0.288515,67.144989,363.986781,2714516.667581,359.300323
11.461644,463.329333,991.803799,771.162458,-0.094461,1.579524,1.579524,280.0,0.079418,-10.059653,9.151889,0.008678,1.174806e-005,0.005151,52.009973,8.455616,0.179355,52.692833,0.162577,122.410753,19.90115,124.017936,0.011312,4350666.300507,458.627833,66.3,10.778843,0.291452,67.170481,361.775393,2677330.38131,357.073893
11.466665,463.509022,996.12853,775.414712,-0.094498,1.58296,1.58296,280.0,0.07954,-10.192042,9.174268,0.00867,1.176615e-005,0.005153,52.019581,8.571948,0.180217,52.721107,0.164783,122.474321,20.181698,124.125985,0.011471,4353577.311002,458.783949,66.3,10.925119,0.292745,67.194109,361.798965,2680111.748532,357.073893
11.471685,463.46143,993.561906,772.8704,-0.094487,1.58092,1.58092,280.0,0.078983,-9.579735,9.164857,0.008618,1.168364e-005,0.005154,52.453375,8.105215,0.179625,53.075899,0.154522,123.497536,19.08312,124.963222,0.010847,4353710.970254,458.791116,66.3,10.244826,0.286977,67.086858,364.865092,2725080.961899,360.194778
11.476706,463.735812,995.406734,774.604466,-0.094544,1.582381,1.582381,280.0,0.078992,-8.872581,9.175819,0.008609,1.168498e-005,0.005156,52.593304,7.508538,0.179811,53.126582,0.142766,123.901065,17.688864,125.15738,0.010055,4358921.574402,459.070412,66.3,9.465388,0.285747,66.97226,365.756859,2742918.490269,361.091459
11.481726,463.887355,996.735008,775.872486,-0.094574,1.583434,1.583434,280.0,0.079347,-9.07845,9.184382,0.008639,1.17376e-005,0.005157,52.350487,7.653863,0.180008,52.907042,0.146204,123.361605,18.035989,124.673103,0.010252,4361224.642885,459.193802,66.3,9.693341,0.288721,67.004857,364.440826,2719085.407903,359.747273
11.486747,463.95035,994.516881,773.631228,-0.094586,1.581669,1.581669,280.0,0.079009,-8.927077,9.174167,0.008612,1.168752e-005,0.005157,52.538428,7.548312,0.17942,53.0779,0.143672,123.829474,17.790853,125.100972,0.010113,4362985.695916,459.288128,66.3,9.525467,0.285722,66.980777,365.75368,2739749.657808,361.091459
11.491767,464.088124,998.770847,777.829927,-0.094614,1.585046,1.585046,280.0,0.078911,-8.84172,9.196269,0.008581,1.167309e-005,0.005158,52.739295,7.50131,0.180286,53.270094,0.142234,124.337909,17.685052,125.589317,0.010052,4365443.36234,459.419733,66.3,9.4301,0.284918,66.967281,367.109059,2762294.275196,362.440668
11.496787,464.686544,995.704227,774.520726,-0.094738,1.582597,1.582597,280.0,0.079427,-9.061877,9.184697,0.008648,1.174931e-005,0.00516,52.210054,7.619292,0.179082,52.763087,0.145935,123.242099,17.985377,124.547536,0.010223,4376226.283413,459.996667,66.3,9.675513,0.288783,67.00228,363.990201,2713819.748968,359.300323
11.501808,465.178268,998.462769,777.079142,-0.09484,1.584777,1.584777,280.0,0.079227,-9.03541,9.199957,0.008612,1.171981e-005,0.005161,52.38938,7.621026,0.179289,52.94079,0.145469,123.79682,18.008589,125.099808,0.010236,4385532.532901,460.49397,66.3,9.644589,0.287141,66.997822,365.775757,2738304.914217,361.091459
11.506828,465.325958,998.779661,777.337588,-0.09487,1.585026,1.585026,280.0,0.079083,-8.931984,9.203919,0.008592,1.16985e-005,0.005162,52.512227,7.548038,0.179228,53.051926,0.143739,124.129152,17.84216,125.404901,0.010142,4388504.878307,460.652684,66.3,9.529874,0.285701,66.981404,367.113942,2753026.578491,362.440668
11.511849,465.545602,997.373917,775.84427,-0.094914,1.583905,1.583905,280.0,0.079098,-8.336286,9.199949,0.008598,1.170075e-005,0.005164,52.539081,7.033991,0.178708,53.007849,0.133881,124.254517,16.635334,125.36315,0.009456,4392879.623402,460.886175,66.3,8.876319,0.284582,66.891547,367.100095,2758590.233744,362.440668
11.516869,465.813036,1001.302144,779.664114,-0.09497,1.587016,1.587016,280.0,0.079083,-7.929383,9.220567,0.008577,1.169847e-005,0.005165,52.701724,6.701033,0.179382,53.126035,0.12715,124.708715,15.856733,125.712766,0.009013,4397783.4864,461.147755,66.3,8.430056,0.283895,66.833793,368.460199,2778794.50995,363.794918
11.52189,465.892513,997.976354,776.308682,-0.094985,1.584376,1.584376,280.0,0.078465,-7.71921,9.207732,0.008522,1.160714e-005,0.005167,53.075428,6.562889,0.178515,53.479646,0.123652,125.628821,15.534269,126.5856,0.00883,4400291.397107,461.281471,66.3,8.198135,0.278557,66.804936,371.12966,2819949.89422,366.518617
11.52691,465.857957,1001.493602,779.841522,-0.094977,1.587166,1.587166,280.0,0.077394,-7.890924,9.226423,0.008388,1.144857e-005,0.005168,53.94439,6.818093,0.179307,54.373556,0.126391,127.690879,16.138995,128.706751,0.009174,4400652.36344,461.300713,66.3,8.379732,0.270852,66.827464,377.510727,2913282.331972,372.953483
11.53193,466.051651,1000.775941,779.046776,-0.095016,1.586594,1.586594,280.0,0.07773,-8.073983,9.225624,0.008425,1.149832e-005,0.005169,53.646736,6.94364,0.178993,54.094236,0.129433,127.033605,16.442299,128.09327,0.009346,4403931.172501,461.47546,66.3,8.581386,0.273386,66.853049,375.21864,2883367.958915,370.64245
11.536951,466.262514,1000.313442,778.500092,-0.095059,1.586222,1.586222,280.0,0.077306,-7.868266,9.226,0.008379,1.143567e-005,0.005171,53.961313,6.799769,0.178684,54.388051,0.126012,127.844719,16.109959,128.855745,0.009157,4408496.066616,461.718632,66.3,8.354591,0.269741,66.824316,377.961298,2920306.352361,373.417416
11.541971,466.249347,1003.672554,781.866058,-0.095056,1.588884,1.588884,280.0,0.077315,-7.831436,9.24396,0.008364,1.143692e-005,0.005172,54.074218,6.780643,0.179469,54.497689,0.125395,128.105787,16.06384,129.109023,0.009131,4408053.82683,461.69508,66.3,8.313696,0.269797,66.819215,378.436194,2932245.473567,373.881926
11.546992,466.28801,1000.382421,778.563017,-0.095062,1.586277,1.586277,280.0,0.077735,-8.065874,9.231281,0.008421,1.149913e-005,0.005174,53.651069,6.936859,0.1787,54.097664,0.129296,127.109364,16.43471,128.16743,0.009342,4408473.311216,461.71742,66.3,8.572313,0.272895,66.851885,375.674098,2886808.123672,371.103508
11.552012,466.351418,1004.418291,782.574176,-0.095075,1.589472,1.589472,280.0,0.077535,-8.00826,9.252376,0.00838,1.146943e-005,0.005175,53.929322,6.920086,0.179566,54.371494,0.128318,127.786054,16.397212,128.833785,0.00932,4409678.086286,461.781576,66.3,8.507463,0.271394,66.843601,377.523325,2917626.818968,372.953483
11.557033,466.471921,1002.778307,780.88734,-0.095099,1.588171,1.588171,280.0,0.077279,-7.795513,9.247316,0.008357,1.143159e-005,0.005176,54.09985,6.751623,0.17907,54.519521,0.124799,128.23004,16.003018,129.224765,0.009096,4412424.873174,461.92781,66.3,8.274193,0.268942,66.814312,378.891125,2937936.340403,374.347014
11.562053,466.60991,1003.350447,781.404956,-0.095126,1.588621,1.588621,280.0,0.077131,-8.006325,9.252453,0.008336,1.140974e-005,0.005178,54.195608,6.950855,0.179079,54.639531,0.128255,128.496493,16.480312,129.549024,0.009368,4415137.623619,462.072183,66.3,8.503304,0.268005,66.843071,379.816653,2950158.690795,375.278926
11.567074,466.69148,1005.921022,783.943699,-0.095143,1.590653,1.590653,280.0,0.076078,-7.963982,9.266792,0.00821,1.125393e-005,0.005179,55.071934,7.019794,0.17955,55.517524,0.127466,130.613328,16.648746,131.670126,0.009463,4417781.272774,462.212832,66.3,8.450989,0.260226,66.836436,386.346242,3048160.381977,381.867594
11.572094,466.810426,1002.892809,780.869586,-0.095166,1.588255,1.588255,280.0,0.075599,-6.953335,9.255328,0.008168,1.118304e-005,0.005181,55.485474,6.150971,0.178721,55.825373,0.110857,131.642174,14.593499,132.448602,0.008295,4421008.658007,462.384476,66.3,7.349841,0.255178,66.706148,389.631131,3096370.45397,385.20518
11.577114,466.913021,1007.233803,785.169725,-0.095187,1.591686,1.591686,280.0,0.075813,-7.041013,9.277835,0.008171,1.121478e-005,0.005182,55.44168,6.225785,0.179641,55.790145,0.112294,131.559345,14.773365,132.386229,0.008397,4422425.523208,462.459808,66.3,7.445112,0.256897,66.716712,389.179815,3092475.247941,384.726602
11.582135,466.981364,1004.826803,782.737442,-0.0952,1.589782,1.589782,280.0,0.076114,-7.230315,9.269232,0.008211,1.125923e-005,0.005183,55.124013,6.362465,0.179045,55.489979,0.115421,130.821424,15.099532,131.689942,0.008583,4423499.459314,462.516899,66.3,7.652408,0.259005,66.740163,386.807081,3057880.91338,382.342616
11.587155,466.990991,1006.401275,784.309821,-0.095201,1.591027,1.591027,280.0,0.075675,-7.023666,9.278975,0.008156,1.11944e-005,0.005185,55.547434,6.221324,0.179376,55.894743,0.112,131.836146,14.765675,132.660448,0.008393,4424160.484767,462.552035,66.3,7.425613,0.255543,66.714539,390.12331,3105502.062625,385.684354
11.592176,467.101717,1008.024837,785.889805,-0.095223,1.592307,1.592307,280.0,0.075655,-6.933161,9.288954,0.008145,1.119138e-005,0.005186,55.625412,6.14729,0.179652,55.964056,0.110512,132.051829,14.593347,132.855754,0.008295,4426212.372424,462.661084,66.3,7.326963,0.255219,66.703631,390.604756,3115671.541984,386.164123
11.597196,467.047892,1005.567717,783.457529,-0.09521,1.590367,1.590367,280.0,0.074677,-7.263775,9.280098,0.008047,1.104669e-005,0.005187,56.298345,6.522598,0.179091,56.674932,0.115858,133.653031,15.484737,134.547054,0.008802,4426457.061263,462.674086,66.3,7.681367,0.248376,66.74349,395.368571,3191688.142134,390.994765
11.602217,467.43343,1009.933062,787.665945,-0.09529,1.593807,1.593807,280.0,0.074291,-7.167676,9.302754,0.007986,1.09897e-005,0.005189,56.720794,6.479907,0.179742,57.089733,0.114242,134.769997,15.396418,135.646607,0.008751,4433959.503409,463.072561,66.3,7.574257,0.245579,66.731247,398.772993,3245258.267895,394.412124
11.607237,467.482694,1006.945385,784.660943,-0.095299,1.591447,1.591447,280.0,0.07404,-6.989429,9.29147,0.007969,1.095247e-005,0.00519,56.86642,6.330147,0.179003,57.217659,0.111316,135.138349,15.043072,135.973039,0.008551,4435425.891449,463.150402,66.3,7.380256,0.243318,66.709506,399.726278,3263022.306147,395.393987
11.612257,467.529385,1009.47829,787.176334,-0.095308,1.593446,1.593446,280.0,0.074384,-7.190466,9.305637,0.007993,1.100333e-005,0.005192,56.650358,6.493276,0.17956,57.021274,0.11462,134.629554,15.431269,135.511036,0.008771,4435732.816101,463.166693,66.3,7.599321,0.245942,66.734097,398.774816,3238498.051537,394.412124
11.617278,467.642164,1010.069564,787.723421,-0.095331,1.59391,1.59391,280.0,0.074403,-7.254091,9.310859,0.007991,1.100625e-005,0.005193,56.646394,6.551696,0.179601,57.024018,0.11566,134.651711,15.573756,135.549346,0.008852,4437814.070669,463.277145,66.3,7.668228,0.246031,66.741979,398.287126,3239564.09039,393.922107
11.622298,467.683099,1008.384768,786.024422,-0.095338,1.592579,1.592579,280.0,0.073995,-6.996072,9.305576,0.007952,1.094583e-005,0.005194,56.969732,6.347166,0.179159,57.32222,0.111413,135.442121,15.090007,136.28014,0.008577,4439244.043644,463.353018,66.3,7.386679,0.242648,66.710217,400.708376,3277708.42452,396.378294
11.627319,467.694822,1012.478322,790.114455,-0.09534,1.595809,1.595809,280.0,0.074267,-7.146772,9.326931,0.007963,1.09861e-005,0.005196,56.868699,6.476423,0.180099,57.236291,0.113884,135.196522,15.396692,136.070414,0.008752,4438889.432645,463.334204,66.3,7.550495,0.244789,66.728554,399.754605,3265832.156684,395.393987
11.632339,467.786971,1009.146686,786.747979,-0.095357,1.593179,1.593179,280.0,0.074522,-6.900763,9.314064,0.008001,1.102385e-005,0.005197,56.599187,6.219641,0.179269,56.939897,0.109889,134.581788,14.78909,135.39193,0.008406,4440604.39019,463.425183,66.3,7.285656,0.245987,66.699106,398.283895,3236200.427522,393.922107
11.63736,467.810987,1012.489768,790.082666,-0.095362,1.595815,1.595815,280.0,0.073228,-5.900573,9.331965,0.007847,1.083242e-005,0.005199,57.890744,5.41267,0.179944,58.14323,0.093498,137.683361,12.873123,138.283857,0.007317,4442572.678482,463.529578,66.3,6.198919,0.236019,66.589163,407.618806,3387082.227062,403.337398
11.64238,467.988271,1012.073499,789.595975,-0.095398,1.595483,1.595483,280.0,0.072599,-5.936801,9.332551,0.007779,1.073931e-005,0.0052,58.398718,5.492218,0.179667,58.656413,0.094047,138.956095,13.06839,139.569263,0.007428,4446706.382476,463.748742,66.3,6.235309,0.231574,66.59256,411.102162,3449991.519697,406.862634
11.6474,467.851331,1011.297682,788.878719,-0.095368,1.594875,1.594875,280.0,0.072934,-6.166073,9.331436,0.007816,1.078886e-005,0.005201,58.098305,5.681739,0.179625,58.375467,0.097795,138.195402,13.514856,138.854674,0.007682,4443755.474118,463.5923,66.3,6.483826,0.23392,66.616289,409.103489,3412322.064399,404.844458
11.652421,467.973645,1014.887398,792.41966,-0.095393,1.5977,1.5977,280.0,0.072666,-5.990825,9.350482,0.007771,1.074917e-005,0.005203,58.458213,5.548836,0.180326,58.720969,0.09492,139.090066,13.202386,139.715245,0.007504,4446221.004744,463.723014,66.3,6.293176,0.23195,66.598003,412.126123,3456647.182619,407.875491
11.657441,467.958022,1011.489276,789.030924,-0.095388,1.595024,1.595024,280.0,0.072529,-5.859222,9.337292,0.007768,1.072894e-005,0.005204,58.501795,5.427819,0.179557,58.753053,0.09278,139.195488,12.914611,139.793316,0.007341,4446331.265104,463.728859,66.3,6.15134,0.230616,66.58475,412.104655,3461889.013217,407.875491
11.662462,468.077396,1015.446905,792.9409,-0.095412,1.598139,1.598139,280.0,0.072869,-6.111211,9.35804,0.007787,1.077927e-005,0.005205,58.309306,5.649313,0.180376,58.582335,0.096885,138.762524,13.444044,139.412268,0.007642,4447935.835952,463.813905,66.3,6.423493,0.2332,66.610444,410.620639,3440386.292484,406.357149
11.667482,468.222542,1014.060907,791.497884,-0.095441,1.597045,1.597045,280.0,0.072926,-6.186079,9.354151,0.007796,1.078768e-005,0.005207,58.208076,5.71069,0.179938,58.487538,0.098108,138.564765,13.594341,139.230026,0.007727,4450707.110647,463.960751,66.3,6.504574,0.233445,66.618312,410.114082,3430587.05949,405.852291
11.672503,468.254242,1014.316683,791.742809,-0.095447,1.597245,1.597245,280.0,0.072419,-5.5633,9.357816,0.007739,1.071267e-005,0.005208,58.72892,5.165966,0.179941,58.955689,0.087963,139.825074,12.299419,140.364978,0.006991,4452008.302592,464.029681,66.3,5.83194,0.229326,66.556003,414.133338,3493276.347526,409.908777
11.677523,468.131973,1017.160048,794.6379,-0.09542,1.599485,1.599485,280.0,0.072691,-4.851554,9.37339,0.007755,1.075301e-005,0.00521,58.6863,4.486291,0.180704,58.857528,0.076445,139.681524,10.677993,140.089071,0.006069,4449327.249887,463.88764,66.3,5.068322,0.230633,66.493442,413.64384,3486107.349615,409.399508
11.682543,468.146526,1013.996402,791.471208,-0.095422,1.596996,1.596996,280.0,0.072289,-5.023103,9.361283,0.007722,1.069342e-005,0.005211,58.931487,4.66768,0.179952,59.116051,0.079205,140.279846,11.110892,140.719178,0.006316,4450262.582887,463.937199,66.3,5.251304,0.227766,66.50764,415.138545,3516036.577236,410.929218
11.687564,468.20044,1018.331589,795.78551,-0.095433,1.600405,1.600405,280.0,0.070866,-4.736881,9.383763,0.007552,1.048294e-005,0.005212,60.361669,4.496844,0.180825,60.528941,0.074498,143.7246,10.707245,144.122884,0.006086,4452763.452784,464.069681,66.3,4.93924,0.218153,66.483728,425.405153,3690838.494111,421.274393
11.692584,468.356641,1016.085554,793.478116,-0.095464,1.598636,1.598636,280.0,0.071002,-4.787955,9.37591,0.007573,1.050304e-005,0.005214,60.15952,4.531985,0.180186,60.329982,0.075333,143.290564,10.79448,143.696578,0.006136,4455704.11367,464.225408,66.3,4.994565,0.218846,66.487861,424.359495,3668580.14608,420.228263
11.697605,468.459522,1017.372962,794.72524,-0.095484,1.599646,1.599646,280.0,0.071373,-5.061994,9.384342,0.007606,1.055799e-005,0.005215,59.846496,4.774331,0.18041,60.036634,0.079776,142.567753,11.373526,143.020703,0.006465,4457127.225059,464.300751,66.3,5.289168,0.221416,66.51064,422.30256,3631662.122262,418.143788
11.702625,468.433594,1019.296333,796.661024,-0.095478,1.601158,1.601158,280.0,0.071078,-4.908693,9.395688,0.007565,1.051433e-005,0.005216,60.206396,4.652671,0.180855,60.385904,0.077279,143.421704,11.083441,143.849323,0.0063,4456915.29609,464.289532,66.3,5.123577,0.219317,66.497677,424.372324,3675298.172728,420.228263
11.707646,468.391955,1016.621992,794.006577,-0.095468,1.599057,1.599057,280.0,0.070891,-4.728895,9.385827,0.007553,1.048674e-005,0.005218,60.327573,4.486561,0.180272,60.494175,0.07437,143.70439,10.687293,144.101249,0.006075,4456544.534384,464.269903,66.3,4.93073,0.217733,66.483096,425.396445,3689800.601716,421.274393
11.712666,468.488005,1021.049088,798.395483,-0.095487,1.602533,1.602533,280.0,0.071315,-5.038562,9.408737,0.00758,1.054938e-005,0.005219,60.064424,4.768167,0.18122,60.253386,0.079384,143.094374,11.359434,143.544545,0.006457,4457592.454121,464.325379,66.3,5.263173,0.2208,66.508578,423.868798,3658541.11537,419.706172
